,User,Tweet
9049,mbabybalabala,"{'Song', 'Choice', 'Trending', 'voting', 'RT', 'BTS', ""'m"", 'BTS_Butter', 'BTS_twt', 'I', 'urkthgem'}"
9050,kworldinformed,"{'FLIGHT', 'ENHYPEN', 'ENFuelUp', 'ENHYPEN_SUNOO', 'ToENfinityAndBeyond', 'ENHYPENatKpopFlex', 'SUNOO', 'SAFE'}"
9051,Themaincomrade,"{'1', '🌐https', 'pancakeswap', '🔥🚀', '📌launching', '💎100x', 'soon', 'gem', '💰Massive', 'currently', '🔥Foreverise', 'Link', 'planned', 'Cryptofam3', 'Fairlaunch', 't.co/kAUTfpbk2W', 'https', 'marketing', 'Pinksale', 'Trending', 'Foreverise_bsc', 'FOREVERVERSE', 'holding', 'potential', 't.co/5s7aSzoRll', '📌Pinksale', '🚀🔥'}"
9052,muthupattan8819,"{'Master', 'amp', 'PanditShivkumarSharma', 'The', 'unparalleled', 'Santoor', 'ji', 'RT', 'bows', 'Nation', 'contributing', 'SadhguruJV', 'enhancing…', 'Pandit'}"
9053,s2joniie,"{'No', '19th', 'Song', '’', '1', 'running', 'Trending', 'Listening', 'BTS', 'danger', 'Hot', 'BTS_Butter', 'week', 'BTS_twt', 'legends', 'longest', 'BTSVOTINGHTS'}"
9054,SOfbtsglaxy,"{'Song', 'V_ChristmasTree', 'Trending', 'V', '63', 'ofbtsglaxy', 'Hot', 'My', 'Billboard', 'BTS_twt', 'choice', 'ChristmasTree'}"
9055,JlEbqAkZKSdo40o,"{'Song', 'Trending', 'RT', 'btsjimissi', 'WithYou', 'BTS', 'Hot', 'Sung…', 'JIMIN', 'My', 'erdayjimining', 'BTSJIMIN', 'Billboard', 'BTS_twt', 'choice'}"
9056,wnyvrs_s,"{'trending', 'PERFORMANCE', '1', 'treasuremembers', 'EXCLUSIVE', 'DARARI', 'RT', 'kchartsmaster', 'YouTube', 'VIDEO', 'REMIX', 'Worldwide', 'video'}"
9057,windjim1013,"{'Jimin', 'daisyy', 'Congratulations', 'trending', 'hot', '’', 'RT', 'WithYou', 'BTS', 'PJM_data', 'listening', 'B…', 'JIMIN', 'BTS_twt', 'BTSJIMIN', 'song', 'I'}"
9058,BuBubbp,"{'Song', 'Choice', 'Trending', 'RT', 't.co/9g6QaZTOfw', 'BTS', 'My', 'BTS_Butter', 'BTS_twt', 'mayturtle1992', 'https', 'goes'}"
9059,morimai340,"{'Keep', 'Mark', 'SINGULARITY', 'V_ChristmasTr…', 'V', 'Ronson', 'Breaks', 'running', 'Heart', 'RT', 'BY', 'MeimeiLIN38', 'BACK', 'playlist', 'IS', 'Nothing', 'Like', 'COMING'}"
9060,ShadyFaceInc,"{'✅Media', 'Games', 'OFF', 'Beach', 'Apple', 'beauty', 'outdoor', 'another', '✅Movies', 'level', 'ShadyFace😎', 'business', '50', 'Travel', '✅Furniture/Boat/Cruise', '✅SPU', 'Device', 'https', 'Ebooks', 'Free', 't.co/YlIT3VDFhD', 'Trending', 'gifts', 'skincare', 'Cruise', 'Holder', '30', 'relaxation', 'Ship', 'Shade', 't.co/7VwS1oUnPo', 'Bring'}"
9061,__ARMYBTS_7,"{'trending', 'mauniverse77', 'BTS', 'BTS_twt', 'BTS_Butter', 'choice', 'song'}"
9062,DDMIU2,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
9063,rajshreelotto,"{'lottoresult', 't.co/vToFa6zT9N', 'maharashtra', 'viral', 'rajshreelotto', 'rajshreekeno', 'mumbai', '13/05/2022', 'money', 'lottowinner', '8.00PM', 'Result', 'https', 'india', 'trendingnow', 'trending', 'Dated', 'Rajshree', 'Keno', 'lottoresultstoday', 'Lotto'}"
9064,KillogicFilth,"{'The', 'Heavy', 'Thanks', 'latest', 'musicnnews', 't.co/4KZhIbk5DM', 'metal', 'https', 'Daily', 'music', 'RockTalkFM'}"
9065,Melivm4,"{'UNTIL', 'JIMIN', 'RT', 'Trendi…', 'naver4jimin', 'BE', 'GOOD', 'My', 'THE', 'BTS_twt', 'choice', 'Billboard', 'END', 'PROUD', 'LIKE', 'Hot', 'YOU', 'OF', 'SNy0704', 'WITH'}"
9066,TxnTDGpqusufnrT,"{'listen', 'BTS', 'OST', ""'m"", 'WithYou', 'JIMIN', 'happy', 'BTS_twt', 'BTSJIMIN', 'I', 'beautiful', 'Sungwoon', 'excited'}"
9067,zonzon20220420,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
9068,Jessszn,"{'trending', 't.co/ddeLuaXcXH', 'see', 'RT', 'Tony', 'https', 'Soprano', 'ohpooryou'}"
9069,LuizSantosdrums,"{'t.co/ySem70VhDS', 'Shorter', 'sax', 'pinterest', 'jazz', 'https', 'photo', 'music', 'Wayne'}"
9070,cimemusic_edu,"{'1', 'Videos', 'feedback', 'Adult', 'struggle', 'concentrate', 'immediate', 'achievement', 'Positives', 'enjoyable', 'itinerary', 'learning', 'yet', 'Hull', 'lessons', '3', 'gain', 'Bootcamp', 'excellent', 'catch', 'paced', 'bootcamp', 'possible', 'follow', 'https', 'fast', '4', 'adultlearner', 't.co/4bMLwUNJaO', 'music', '2', 'missed', 'Bespoke'}"
9071,SANDEEPDHFM4,"{'trending', '🔥🔥🔥💥', '156k', 't.co/qsfAmdpeQQ', 't.co/xMg3yQQTDt', 'tweets', 'https', 'BlockbusterSVP', 'tag'}"
9072,nqh_focusonbts,"{'Song', 'Choice', 'Trending', 'voting', 'BTS', ""'m"", 'My', 'BTS_twt', 'I', 'YetToCome'}"
9073,AnilkumarShani6,"{'trending', '100', 'nekuri_hari', 'RT', 'get', 't.co/S9cVFlnDw8', 'Can', 'I', 'https', 'MegaFamilyRankuMogudu', 'tag'}"
9074,rebecca_raisha,"{'peak', 'daily', '13', 'Trending', 'reaches', 'new', 'RT', 'BTS', 'Hot', 'Billboard', 'btstrendingsong', 'chart', 'Daily', 'YetToCome', 'month', 'relea…', 'A'}"
9075,squidward352,"{'1', '🌐https', 'pancakeswap', '🔥🚀', 't.co/fAhl63GIMh', '📌launching', '💎100x', 'elonmusk', 'soon', 'gem', '💰Massive', 't.co/N5Uvesz0sp', 'currently', '🔥Foreverise', 'Link', 'planned', 'Fairlaunch', 'https', 'marketing', 'Pinksale', 'Trending', 'FOREVERVERSE', 'Foreverise_bsc', 'holding', 'potential', '📌Pinksale', '🚀🔥'}"
9076,itscesza,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
9077,SOfbtsglaxy,"{'Song', 'V_ChristmasTree', '64', 'Trending', 'V', 'ofbtsglaxy', 'Hot', 'My', 'Billboard', 'BTS_twt', 'choice', 'ChristmasTree'}"
9078,nnarintorn2909,"{'D', 'TutorYimLand', '22.00', 'Ost', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'Hrs.…', 'OFFICIAL', 'T', 'MV', 'W', 'U', '📆', 'N', '’', '⏰', 'O'}"
9079,Yovi64535589,"{'Comments✅', '❌', 'Likes✅', 'TREASUREwwide', 'First', 'Views', '150k', 'Hours', 'DARARI', 'RT', 'Tren…', 'Trend✅', 'Worldwide', '3.5M', 'Billboard', ""'s"", '50k', '24', 'Goal', 'Top5', 'Hot', 'Remix'}"
9080,1013jiminy,"{'trending', 'hot', 'song', 'RT', 'WithYou', 'BTS', 'OST', ""'m"", '…', 'listening', 'JIMIN', 'BTS_twt', 'BTSJIMIN', 'B0RA4LOV3', 'winejmyg', 'beautiful', 'I'}"
9081,moira102,"{'trending', 'of…', 'hot', 'GOOD', 'LIKE', 'RT', 'WithYou', 'PJM_data', 'OST', 'grace201507011', 'listening', 'JIMIN', 'BTS_twt', 'BTSJIMIN', 'song', 'BE', 'love', 'I'}"
9082,de__lilah,"{'2022', 'trending', 'hot', 'RT', 'WithYou', 'BTS', ""'m"", 'listening', 'S…', 'JIMIN', 'TxnTDGpqusufnrT', 'BTS_twt', 'BTSJIMIN', 'I', 'ost', 'jeonlouse'}"
9083,sepiimp,"{'Song', 'mobina_nzri', 'Choice', 'Trending', 'RT', 'BTS', 'ofbtsglaxy', 'My', 'BTS_twt', '50', 'YetToCome', 'goes'}"
9084,KizrockS,"{'rocknroll', '1990', 'gt', 'Rock', 'ON', 'kizrock', 'BLACK', 'AIR', 'rockband', 'To', '100', 'Handle', 'Station', 'rockstar', 'FREE', 't.co/qnQXbcpv3K', 'THE', 'Hard', 'CROWES', 'rock', '🔊', 'https', 'Music', 't.co/ixF3nuZ52G', '24/7', 'music', 'classicrock'}"
9085,haphuongnek,"{'lovelyPP', 'Trending', 't.co/JwQ7Eg0LyI', 'RT', 'No.1', 'Now', 'Twitter', 'PPKritEntertainment', 'https', 'ppkritt_fc', 'ppkritt', 'Hashtag'}"
9086,BbVedith,"{'Song', 'Trending', 'WithYou', 'BTS', 'j13109513', 'Hot', 'My', 'JIMIN', 'BTS_twt', 'BTSJIMIN', 'Piña', 'Sungwoon'}"
9087,_sunshinebr7,"{'broke', 'SOTY', 'record', 'trending', '”', 'BTS', '2021', 'Butter', 'Hot', 'Listen', 'BB', 'BTS_Butter', 'BTS_twt', 'cypherrsquad', '“', 'also', 'A'}"
9088,chinita1125,"{'tp', 'trending', '’', 'Started', 'almost', 'Biglaang', 'RT', 'nine', 'clock', 'Nataliaforkdlex', 'topic', 'top', 'politics', 'We', 'real', 'list.…', 'manage'}"
9089,daughterofskz,"{'Song', 'Stray_Kids', 'Trending', 'voting', ""'m"", 'MANIAC_SKZ', 'Hot', 'leealien8', 'choice', 'StrayKids', 'I'}"
9090,prdsnyoungie,"{'amp', 'replying', 'ahgases', '3-5', '’', 'Trending', 'Games', 'albums', 'RT', '10k', 'away', '🔓', 'replies', 'Hot', 'OneAhgaseGOT7', 'giving', 'mor…', 'Ahgase'}"
9091,irene_kallos,"{'RUNTOME', 'trending', ""'re"", 'katolsquadofc', 'RT', 'worldwide', 't.co/2ClxhTsdmz', 'TRAILER', 'TWO', 'We', 'https', 'also'}"
9092,LexiCurves,"{'workoutmotivation', 'Happy', 'hair', 't.co/ZhNvWpHIbH', 'Friday', 'fitnessmotivation', 'fridayvibes', 'nsfwxRolePlay', 'nails', 'curvystyle', 'nsfw', 'fitnessgirl', 'photooftheday', 'fridaythe13th', 'curvygirl', 'https', 'photo', 'milf', 'natural', 'Trending', 'milfmonday', 'friday', 'photography', '13th', 'workouts'}"
9093,Melivm4,"{'of…', 'HaruDeity', 'Song', 'Trending', 'RT', 'WithYou', 'Hot', 'JIMIN', 'My', 'THE', 'BTSJIMIN', 'BTS_twt', 'choice', 'Billboard', 'TILL', 'naver4jimin', 'END', 'WITH'}"
9094,OPSDAHYUN,"{'broke', 'SOTY', 'record', 'trending', '”', 'RT', 'BTS', '2021', 'Butter', 'Hot', 'Listen', 'BB', 'BTS_Butter', 'BTS_twt', 'winejmyg', '“', 'also'}"
9095,mayturtle1992,"{'trending', 'hot', 'WithYou', 't.co/WzuIsxqV7Z', 'My', 'JIMIN', 'BTS_twt', 'BTSJIMIN', 'song', 'https', 'Sungwoon'}"
9096,gantara14685326,"{'SVPFakeCollections', 't.co/DuuKQRhMqT', 'Trending', 'RT', '😂😂', 'https', 'Masters09Master'}"
9097,BaithakNews,"{'fights', 'time', 'baithaknews', 'gloves', 'competed', ""'It"", 'retires', 'winning', 'boxing', 'Khan', '40', 'For', 'Our', 't.co/JykKiWg4CP', 'Visit', 'hang', 'career', '34', 'Website', 'Amir', 'Latest', 'https', 'amirkhan', '’', 'news', 'Trending', 'News', 'professional', 'throughout'}"
9098,loveskz05,"{'album', 'comeback', 'Trending', 'far', 'topping', 'voting', 'Best', ""'m"", 'MANIAC_SKZ', 'HOT', 'StrayKids', 'song', 'chart', 'ODDINARY', 'I', 'melisaforlalisa'}"
9099,SOfbtsglaxy,"{'65', 'Song', 'Trending', 'V', 'V_ChristmasTree', 'ofbtsglaxy', 'Hot', 'My', 'Billboard', 'BTS_twt', 'choice', 'ChristmasTree'}"
9100,icedpd,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
9101,Simaiyy,"{'chart', 'peak', '”', 'mentions', 'RT', '24h', '13', 'Billboard', 'BTS_twt', '70k', 'Songs', 'YetToCome', 'BTSTrendSongs', 'Trending', 'new', 'Hot', 'reaches', '“', '7'}"
9102,moira102,"{'trending', 'Sungw…', 'favorite', 'RT', 'definitely', 'WithYou', 'PJM_data', 'BTS', 'My', 'Billboard', 'BTS_twt', 'JIMIN', 'BTSJIMIN', 'song', 'FNFYOUNGS'}"
9103,windjim1013,"{'BTS…', 'trending', 'hot', 'GOOD', 'LIKE', 'RT', 'WithYou', 'OST', 'grace201507011', 'listening', 'JIMIN', 'zzirzzir_mizzir', 'BTS_twt', 'song', 'BE', 'love', 'I'}"
9104,LokeshD34766102,"{'Trending', 'cult_mb_ysj', '🤣🤣🤣🤣', 'RT', 't.co/qtGySiqB1u', 'KCPD', 'https', 'MegaFamilyRankuMogudu', '🤙🤙'}"
9105,SunilMattaparti,"{'trending', '100', 'nekuri_hari', 'RT', 'get', 't.co/S9cVFlnDw8', 'Can', 'I', 'https', 'MegaFamilyRankuMogudu', 'tag'}"
9106,gigikelinji,"{'V_ChristmasTree', 'V', 'year', 'heartwarming', 'taehyung', ""'m"", 'listening', 'yg', 'BTS_twt', 'ini', 'song', 'ost', 'ChristmasTree', 'I', 'best'}"
9107,aamieyrah__,"{'Where', 'trending😹😹', 'Whitemoney', 'song'}"
9108,ShalomTreasure,"{'broke', 'SOTY', 'record', 'trending', '”', 'RT', 'BTS', '2021', 'Butter', 'sopesouls1', 'Hot', 'Listen', 'BTS_Butter', 'BTS_twt', 'BB', '“', 'also'}"
9109,mashikyuphoria,"{'trending', 'PERFORMANCE', '1', 'treasuremembers', 'EXCLUSIVE', 'DARARI', 'RT', 'kchartsmaster', 'YouTube', 'VIDEO', 'REMIX', 'Worldwide', 'video'}"
9110,Only_one_life00,"{'Song', 'Choice', 'Trending', 'voting', 'RT', 'BTS', ""'m"", 'kimiint', 'My', 'BTS_twt', 'I', 'YetToCome'}"
9111,jeonselca,"{'The', 'minutes', '20', 'EP4', '🌎', 'USING', 'left', 'RT', 'going_svt', 'REPLY', 'Comment', 'goal', 'FACE', '…', 'THE', '5', '🚨Only', 'PREVIEW', 'SUN', 'Trending', 'foods', '4', 'top', '29', '5🚨'}"
9112,BAMM14565748,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
9113,daughterofskz,"{'album', 'comeback', 'Trending', 'far', 'topping', 'voting', 'Best', ""'m"", 'MANIAC_SKZ', 'HOT', 'leealien8', 'StrayKids', 'song', 'chart', 'ODDINARY', 'I'}"
9114,PaplePipo,"{'Use', 'GOT7__Fanbase', 'first', 'Hasht…', 'RT', 'drops', 'KST', 'TRENDING', 'concept', '14', 'WORLDWIDE', 'Time', 'May', 'hashtag', '11:45pm', 'photo', 'phrases'}"
9115,OPSDAHYUN,"{'trending', 'Sungwo…', 'hot', 'song', 'RT', 'WithYou', 'BTS', 'OST', ""'m"", 'listening', 'JIMIN', 'BTS_twt', 'BTSJIMIN', 'winejmyg', 'beautiful', 'I'}"
9116,earthmixxphap,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
9117,wearediamant,"{'readers', 'RT', 'Great', 'get', 'globalcomix', 'done', 'stories', 'quickly', 'recognized', 'Well'}"
9118,justlee36,"{'trending', 'hot', 'song', 'masterpiece', 'new', 'TXT_GBGB', 'TOMORROW_X_TOGETHER', 'minisode', 'listening', 'This', '2', 'week', 'TXT_members', 'GOOD_BOY_GONE_BAD', 'We', 'dubaduprint', 'amazing', 'Thursdays_Child'}"
9119,Pratiksher2,"{'PRANIK', 'RT', 'Ok', 'EVERYWHERE', 'PHANTOM_GHOST01', 'GRACING', 'bro'}"
9120,cypherskai,"{'RT', '200', 'TOMORROW_X_TOGETHER', 'retweets', 'listening', 'TXT__News', 'HOT', 'replies', 'hot…', 'GOOD_BOY_GONE_BAD', 'We', 'TRENDING'}"
9121,ImStranger__,"{'marrymenow', 'SalmanKhan', 'Trending', 'played', 'If', 'RT', 'ht…', 'delivermytune', 'dude', 'marry', ""n't"", 'need', 'wedding'}"
9122,j3tomoe,"{'MV', 'Betrayal', 'FIRST', 'Bye-Good-Bye', 'RT', 'release／', 't.co/VjFA1TCDfn', 'BE', 'Game', '9696CHOCO_2', '＼', 't.co/rk3H…', '▶️', 'https', '💿', '5/18', '2nd'}"
9123,Noonanya_Enchim,"{'Jimin', '’', 'Listening', 'luxury', 'BTS', 'OST', 'WithYou', 'JIMIN', 'BTS_twt', 'BTSJIMIN', 'voice', 'Sungwoon'}"
9124,vayu95873336,"{'2022', 'trending', 'hot', 'RT', 'WithYou', 'BTS', ""'m"", 'listening', 'S…', 'JIMIN', 'TxnTDGpqusufnrT', 'BTS_twt', 'BTSJIMIN', 'I', 'ost', 'jeonlouse'}"
9125,kimmy1365244,"{'trending', 'hot', 'song', 'RT', 'WithYou', 'BTS', 'OST', ""'m"", '…', 'listening', 'JIMIN', 'BTS_twt', 'BTSJIMIN', 'B0RA4LOV3', 'winejmyg', 'beautiful', 'I'}"
9126,SOfbtsglaxy,"{'Song', 'V_ChristmasTree', 'Trending', 'V', 'ofbtsglaxy', 'Hot', 'My', 'Billboard', 'BTS_twt', 'choice', '66', 'ChristmasTree'}"
9127,jannethwil,"{'Song', 'Trending', 'RT', 'btsjimissi', 'WithYou', 'BTS', 'Hot', 'Su…', 'JIMIN', 'My', 'Billboard', 'BTSJIMIN', 'BTS_twt', 'choice', 'thejiminchan'}"
9128,Donovanleroy_,"{'Music', 'linked', 'Congratulations', 'LINKED', '1', 'NFT', 'MOONWALKERS', '3', 'Moonwalkers', 'RT', 'S01E03', 'EPISODE', 'MoonwalkerFM', '🚨🚨🚨', 'SEASON', 'the…', 'Below'}"
9129,JungKookDiana3,"{'Global', 't.co/K7dNleOWTM', 'TIK', 'beautiful', 'Vocal', 'Kook', 'StayAlive_JungKook', 'TOK', 'Jung', 'Powerhouse', 'KING', 'JungKook', '방탄소년단정국', 'My', 'Billboard', 'choice', 'BTS_twt', 'https', 'masterpiece', '🎉🥇', 'frenchkbs', 'KOOK', 'Trending', 'Song', 'JJK_INDONESIA', 'JK', 'StayAlive', 'Hot', 'JUNG'}"
9130,Simaiyy,"{'24Hr', 'Chart', 'Trending', 'btsvote_crew', 'RT', 'entered', 'BTS', 'Hot', 'BTS_twt', 'Top', '5', 'Songs', 'YetToCome'}"
9131,babe__baba,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
9132,nangbeulei,"{'Song', 'Trending', 't.co/5F…', 'ohswttae', 'RT', 'WithYou', 'BTS', 'Hot', 'JIMIN', 'My', 'Billboard', 'BTSJIMIN', 'choice', 'BTS_twt', 'https', 'Sungwoon'}"
9133,BTS66028201,"{'Song', 'Choice', 'Trending', 'voting', 'RT', 'gege_margarita', ""'m"", 'BTS', 'My', 'BTS_Butter', 'BTS_twt', 'I'}"
9134,thv_vvv1,"{'V_ChristmasTree', 'V', '🔐', 'DROP', 'RT', 'Listening', 'OST', '2021', 'TAGS', 'thvperu', 'Trending…', '‼️', 'THE', 'My', 'REPLIES', '300', 'ChristmasTree', 'Year'}"
9135,__ARMYBTS_7,"{'trending', 'mauniverse77', 'BTS', 'BTS_twt', 'BTS_Butter', 'choice', 'song'}"
9136,Only_one_life00,"{'Song', 'Choice', 'Trending', 'voting', 'RT', 'BTS', ""'m"", 'btsglobally', 'My', 'BTS_twt', 'I', 'YetToCome'}"
9137,070Yu,"{'Song', 'Choice', 'Trending', 'voting', 'RT', 'gege_margarita', ""'m"", 'BTS', 'My', 'BTS_Butter', 'BTS_twt', 'I'}"
9138,Emily75855579,"{'divided', 'rest', 'lives', 'We', 'In', 'rich', 'matter', 'like', 'power', 'divide', 'tax', 'etc', 'hide', 'know', 'unvaxxed', 'black', 'fact', 'us', 'liberals', 'vaxxed', 'racist', 'beginning'}"
9139,seroduz,"{'Song', 'Trending', 'WithYou', 'BTS', 'Kawaiimimi', 'Hot', 'My', 'Billboard', 'choice', 'BTS_twt', 'JIMIN', 'BTSJIMIN', 'Sungwoon'}"
9140,Samuel44134902,"{'1', 'hours', 'fairlaunch', 'awillq', 'TheMoonCarl', 'telegram', 'fairlauch', '🔥🔥', 'currently', 'mate', 'Link', 'Fairlaunch', 'https', 'Pinksale', 'Trending', 'live', 'holding', '24-48', 't.co/Lb8m61JnLl', 'Foreverise', 'end', 't.co/yKKT6CrG4u', '🔥🔥FOREVERISE'}"
9141,STLcanlas,"{'🔥', 'Song', 'Choice', 'Trending', 'RT', 'BTS', 'HrlySongs', 'My', 'BTS_twt', 'YetToCome', 'goes'}"
9142,sepiimp,"{'t.co/qdJ3pVdj5X', '🐚', 'Song', 'Choice', 'Trending', 'voting', 'RT', 'BTS', ""'m"", 'My', 'BTS_Butter', 'BTS_twt', 'I', 'https', 'taehxia'}"
9143,_being_beast_,"{'version', 'On', '3', '1', 'Telugu', 'NetflixIndia', 'dubbed', 'NorthVijayFans', 'RT', 'RAW', 'Hindi', 'Tamil', 'trend…', '2', 'Top', 'Beast'}"
9144,Arjunpmanackal,"{'trending', 'NivinPauly', 'Thuramukham', '🖤❤🥳🔥', 'NivinOfficial', 'India🥳🥳'}"
9145,BinsMerls,"{'please', 'OUR', 'Chart', 'Trending', 'EPIPHANY', 'see', 'RT', 'tweet', 'reply', 'Hot', 'My', 'Billboard', 'choice', 'retweet', 'ar…', 'Mybelovedjinnie', 'Songs', 'JIN'}"
9146,mamoo_94,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
9147,TACEwi2RPganphr,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
9148,rogueclassicist,"{'trending', '’', 'o…', 'FRlDAKHALIFA', 'RT', 'still', 'dress', 'artifacts', '1000', 'become', 'business', 'year-old', 'Marilyn', 'destroy', 'meanwhile', 'profitable'}"
9149,SaraaahX9,"{'’', 'desisluts0', 'RT', 'Inshallah', 'teenleaksdiscord', 'snapchat', 'nsfwtwt', 'uncensored', 'back', 'AdultWork', 'out😈', 'sn…', 'blow', 'beautiful', 'teenleaked'}"
9150,Preeti43102918,"{'AssemblageOfNft', 'Promote'}"
9151,Vidhu49004930,"{'n…', 'copy', 'Trending', 'TAGLINE', 'PRANIK', 'RT', 'REVEALED', 'paste', 'Start', 'Alishacarvalho6', 'EVERYWHERE', 'Do', 'GRACING'}"
9152,certselenophile,"{'trending', 'DonBelle', 'justyedda', '1', 'HesIntoHer', 'https', 'RT', 'season', 'Netflix', 't.co/nDx7SFYkRX'}"
9153,theosbfs,"{'trending', 'start', 'would', 'cancel', 'twitter', 'hashtag', 'seongjunsbf'}"
9154,PTrendstm,"{'SVPFakeCollections', 't.co/DuuKQRhMqT', 'Trending', 'RT', '😂😂', 'https', 'Masters09Master'}"
9155,JJKM86499203,"{'trending', 'hot', 'song', 'RT', 'WithYou', 'BTS', 'OST', ""'m"", '…', 'listening', 'JIMIN', 'BTS_twt', 'BTSJIMIN', 'B0RA4LOV3', 'winejmyg', 'beautiful', 'I'}"
9156,WithYouJimin_13,"{'GOOD', 'IT', 'LIKE', 'btsjimissi', 'RT', 'Natalia63412152', 'GLOBAL', 'hot…', 'nowIandInow', 'PARK', 'JIMIN', 'BOY', 'BTS_twt', 'listening', 'BE', 'Love'}"
9157,TailyrMy1,"{'trending', 'hot', 'RT', 'mentions', 'BTS', 'Helping', 'BTS_is_SEVEN', 'songs', 'Billboard', 'BTS_Butter', 'BTS_twt', 'vote', 'boost'}"
9158,ippijjimni,"{'trending', 'hot', 'RT', 'WithYou', 't.co/WzuIsxqV7Z', 'My', 'JIMIN', 'BTS_twt', 'BTSJIMIN', 'song', 'https', 'Sungwoon', 'mayturtle1992'}"
9159,HDoan71825,"{'The', 'THERE', 'hours', 'ALL', 'sontungmtp777', 'RT', 'song', 'AT', 'ONE', 'debut', 'SKYMTP1603', 'No.11', 'Billboard', 'NO', 'Songs', 'Real-time', 'Last', ""'S"", '24', 'Trending', 'Chart', 'Hot', 'wi…'}"
9160,__Nananun,"{'1st', 'JAY', 'solo', '2022.05.…', 'anniversary', '️⃣', 'celebrate', 'RT', 'defdaily', 'debut', '1YearWithSoloistJAYB', 'trending', 'TREND', '’', 'us', 'Join', '⏰', 'Let', 'B'}"
9161,squidward352,"{'1', '🌐https', 'pancakeswap', '🔥🚀', 't.co/fAhl63GIMh', '📌launching', '💎100x', 'soon', 'gem', '💰Massive', 't.co/N5Uvesz0sp', 'currently', '🔥Foreverise', 'Link', 'planned', 'Fairlaunch', 'https', 'marketing', 'Pinksale', 'Trending', 'Foreverise_bsc', 'FOREVERVERSE', 'Futureistody', 'holding', 'potential', '📌Pinksale', '🚀🔥'}"
9162,justfortannies,"{'1', '546K', 'Butter', 'HOT', 'Tuna', 'btsvote_crew', 'RT', 'Y…', 'Yours', '150.1K', 'You', '150K', '📈24Hr', 'Super', '3', 'KST', '5:30pm', '5', 'SONGS', 'TRENDING', 'With', '6', '268K', '7'}"
9163,def_blackcat,"{'hope', 'defdaily', '📣', 'special', 'start', 'celebrating', 'Trending', 'everyone', 'us', 'minutes', 'RT', '15', 'anniversary', '💙', 'We', '️⃣1YearWithSol…', 'join'}"
